hive,direction,month,dayofmonth,year,hourofday,temp,weight
87,North,11,26,2019,11,18.542,
87,North,11,26,2019,12,21.796,
87,North,11,26,2019,13,20.827,
87,North,11,26,2019,14,23.578,
87,North,11,26,2019,15,24.205,
87,North,11,26,2019,16,23.6735,
87,North,11,26,2019,17,23.4855,
87,North,11,26,2019,18,23.267,
87,North,11,26,2019,19,22.485,
87,North,11,26,2019,20,21.2655,
87,North,11,26,2019,21,19.7005,
87,North,11,26,2019,22,18.1035,
87,North,11,26,2019,23,16.537,
87,North,11,27,2019,0,15.691,
87,North,11,27,2019,1,14.97,
87,North,11,27,2019,2,14.312,
87,North,11,27,2019,3,13.904,
87,North,11,27,2019,4,13.5275,
87,North,11,27,2019,5,13.026,
87,North,11,27,2019,6,12.7435,
87,North,11,27,2019,7,12.9945,
87,North,11,27,2019,8,12.8375,
87,North,11,27,2019,9,13.057,
87,North,11,27,2019,10,13.967,
87,North,11,27,2019,11,14.8135,
87,North,11,27,2019,12,15.5655,
87,North,11,27,2019,13,16.694,
87,North,11,27,2019,14,17.9155,
87,North,11,27,2019,15,19.481,
87,North,11,27,2019,16,20.608,
87,North,11,27,2019,17,21.4215,
87,North,11,27,2019,18,21.9845,
87,North,11,27,2019,19,22.266,
87,North,11,27,2019,20,22.4225,
87,North,11,27,2019,21,22.3915,
87,North,11,27,2019,22,22.3285,
87,North,11,27,2019,23,22.141,
87,North,11,28,2019,0,21.8595,
87,North,11,28,2019,1,21.4845,
87,North,11,28,2019,2,20.921,
87,North,11,28,2019,3,20.514,
87,North,11,28,2019,4,20.013,
87,North,11,28,2019,5,19.638,
87,North,11,28,2019,6,19.262,
87,North,11,28,2019,7,19.043,
87,North,11,28,2019,8,18.8865,
87,North,11,28,2019,9,18.886,
87,North,11,28,2019,10,19.262,
87,North,11,28,2019,11,19.794,
87,North,11,28,2019,12,20.5455,
87,North,11,28,2019,13,21.046,
87,North,11,28,2019,14,21.359,
87,North,11,28,2019,15,21.578,
87,North,11,28,2019,16,21.6095,
87,North,11,28,2019,17,21.891,
87,North,11,28,2019,18,21.985,
87,North,11,28,2019,19,22.0785,
87,North,11,28,2019,20,22.2345,
87,North,11,28,2019,21,22.36,
87,North,11,28,2019,22,22.2035,
87,North,11,28,2019,23,22.266,
87,North,11,29,2019,0,21.5465,
87,North,11,29,2019,1,21.6405,
87,North,11,29,2019,2,21.7345,
87,North,11,29,2019,3,20.545,
87,North,11,29,2019,4,19.7315,
87,North,11,29,2019,5,20.0445,
87,North,11,29,2019,6,20.702,
87,North,11,29,2019,7,20.733,
87,North,11,29,2019,8,20.514,
87,North,11,29,2019,9,20.545,
87,North,11,29,2019,10,20.4515,
87,North,11,29,2019,11,20.2325,
87,North,11,29,2019,12,19.794,
87,North,11,29,2019,13,19.5125,
87,North,11,29,2019,14,19.2935,
87,North,11,29,2019,15,19.5125,
87,North,11,29,2019,16,19.387,
87,North,11,29,2019,17,19.262,
87,North,11,29,2019,18,19.1055,
87,North,11,29,2019,19,18.824,
87,North,11,29,2019,20,18.291,
87,North,11,29,2019,21,17.759,
87,North,11,29,2019,22,17.289,
87,North,11,29,2019,23,16.631,
87,North,11,30,2019,0,15.879,
87,North,11,30,2019,1,15.1895,
87,North,11,30,2019,2,14.688,
87,North,11,30,2019,3,14.4055,
87,North,11,30,2019,4,14.218,
87,North,11,30,2019,5,14.092,
87,North,11,30,2019,6,13.81,
87,North,11,30,2019,7,13.873,
87,North,11,30,2019,8,13.873,
87,North,11,30,2019,9,13.8725,
87,North,11,30,2019,10,14.1865,
87,North,11,30,2019,11,15.0015,
87,North,11,30,2019,12,16.0355,
87,North,11,30,2019,13,16.788,
87,North,11,30,2019,14,17.289,
87,North,11,30,2019,15,17.978,
87,North,11,30,2019,16,18.385,
87,North,11,30,2019,17,18.667,
87,North,11,30,2019,18,18.6985,
87,North,11,30,2019,19,18.2915,
87,North,11,30,2019,20,17.5085,
87,North,11,30,2019,21,16.6935,
87,North,11,30,2019,22,15.7225,
87,North,11,30,2019,23,14.7505,
87,North,12,1,2019,0,13.5905,
87,North,12,1,2019,1,12.9945,
87,North,12,1,2019,2,12.4615,
87,North,12,1,2019,3,12.0215,
87,North,12,1,2019,4,11.6455,
87,North,12,1,2019,5,11.143,
87,North,12,1,2019,6,10.892,
87,North,12,1,2019,7,10.641,
87,North,12,1,2019,8,10.798,
87,North,12,1,2019,9,11.645,
87,North,12,1,2019,10,12.461,
87,North,12,1,2019,11,13.214,
87,North,12,1,2019,12,14.3425,
87,North,12,1,2019,13,15.3775,
87,North,12,1,2019,14,16.5685,
87,North,12,1,2019,15,18.135,
87,North,12,1,2019,16,19.3875,
87,North,12,1,2019,17,20.3575,
87,North,12,1,2019,18,20.4825,
87,North,12,1,2019,19,20.5455,
87,North,12,1,2019,20,20.17,
87,North,12,1,2019,21,19.4185,
87,North,12,1,2019,22,18.5735,
87,North,12,1,2019,23,17.853,
87,North,12,2,2019,0,17.195,
87,North,12,2,2019,1,16.3175,
87,North,12,2,2019,2,15.5655,
87,North,12,2,2019,3,14.9075,
87,North,12,2,2019,4,14.092,
87,North,12,2,2019,5,13.402,
87,North,12,2,2019,6,13.1515,
87,North,12,2,2019,7,12.7745,
87,North,12,2,2019,8,12.963,
87,North,12,2,2019,9,13.8725,
87,North,12,2,2019,10,14.8755,
87,North,12,2,2019,11,15.785,
87,North,12,2,2019,12,19.5105,
87,North,12,2,2019,13,24.736,
87,North,12,2,2019,14,26.361,
87,North,12,2,2019,15,26.9855,
87,North,12,2,2019,16,27.267,
87,North,12,2,2019,17,27.6105,
87,North,12,2,2019,18,27.7045,
87,North,12,2,2019,19,27.2355,
87,North,12,2,2019,20,25.4235,
87,North,12,2,2019,21,23.986,
87,North,12,2,2019,22,22.735,
87,North,12,2,2019,23,21.609,
87,North,12,3,2019,0,20.514,40.08135638583334
87,North,12,3,2019,1,19.4815,40.08802473
87,North,12,3,2019,2,18.5735,40.09685161666666
87,North,12,3,2019,3,17.7275,40.10332723333334
87,North,12,3,2019,4,17.007,40.111344665
87,North,12,3,2019,5,16.2235,40.1137344775
87,North,12,3,2019,6,15.973,40.112770845
87,North,12,3,2019,7,15.816,40.11400429666667
87,North,12,3,2019,8,15.785,40.08617455500001
87,North,12,3,2019,9,16.255,40.0517921025
87,North,12,3,2019,10,17.226,39.9952075275
87,North,12,3,2019,11,18.761,39.95010946916667
87,North,12,3,2019,12,20.6705,39.95739454
87,North,12,3,2019,13,22.485,39.9445589375
87,North,12,3,2019,14,23.955,39.913645565833335
87,North,12,3,2019,15,25.6115,39.893987439166665
87,North,12,3,2019,16,26.2675,39.89737943
87,North,12,3,2019,17,26.174,39.89853579
87,North,12,3,2019,18,25.6425,39.88184565416667
87,North,12,3,2019,19,25.111,39.8703591425
87,North,12,3,2019,20,24.205,39.86095407416666
87,North,12,3,2019,21,23.642,39.861570801666666
87,North,12,3,2019,22,23.0795,39.85235846083334
87,North,12,3,2019,23,22.7975,39.84888938
87,North,12,4,2019,0,22.579,39.84777156583333
87,North,12,4,2019,1,22.172,39.84445666583333
87,North,12,4,2019,2,22.016,39.84118031
87,North,12,4,2019,3,21.828,39.84002395083333
87,North,12,4,2019,4,21.5465,39.838019591666665
87,North,12,4,2019,5,21.2965,39.842567941666665
87,North,12,4,2019,6,21.265,39.8373643225
87,North,12,4,2019,7,21.0145,39.8371330475
87,North,12,4,2019,8,20.8585,39.82703416666667
87,North,12,4,2019,9,21.14,39.79496443583333
87,North,12,4,2019,10,21.9845,39.763395795
87,North,12,4,2019,11,23.2045,39.731056245
87,North,12,4,2019,12,24.8925,39.732251150833335
87,North,12,4,2019,13,25.8925,39.710819935833335
87,North,12,4,2019,14,26.486,39.69917924
87,North,12,4,2019,15,26.611,39.687962543333335
87,North,12,4,2019,16,27.142,39.67015459333333
87,North,12,4,2019,17,27.7665,39.676900028333336
87,North,12,4,2019,18,27.579,39.65226955083333
87,North,12,4,2019,19,27.2355,39.632996875833335
87,North,12,4,2019,20,26.7985,39.60397222583333
87,North,12,4,2019,21,26.424,39.59718824416667
87,North,12,4,2019,22,26.2985,39.59021153583333
87,North,12,4,2019,23,26.0175,39.59614752
87,North,12,5,2019,0,25.705,39.59591624916667
87,North,12,5,2019,1,25.174,39.5939504325
87,North,12,5,2019,2,24.6425,39.591637715833336
87,North,12,5,2019,3,24.2365,39.591406444166665
87,North,12,5,2019,4,24.049,39.59348789166667
87,North,12,5,2019,5,23.7985,39.596031885
87,North,12,5,2019,6,23.6735,39.59325661916667
87,North,12,5,2019,7,23.3295,39.6030471375
87,North,12,5,2019,8,22.5475,39.5807293825
87,North,12,5,2019,9,22.454,39.550432735
87,North,12,5,2019,10,22.7355,39.52514698583334
87,North,12,5,2019,11,23.1105,39.50386995083333
87,North,12,5,2019,12,23.517,39.50452522333333
87,North,12,5,2019,13,24.049,39.505257585
87,North,12,5,2019,14,24.5175,39.514238651666666
87,North,12,5,2019,15,24.6735,39.50286777416667
87,North,12,5,2019,16,24.9235,39.51527937583333
87,North,12,5,2019,17,25.111,39.52067572666667
87,North,12,5,2019,18,24.986,39.53239351
87,North,12,5,2019,19,24.4235,39.538907675
87,North,12,5,2019,20,23.6735,39.54468947916667
87,North,12,5,2019,21,22.6725,39.55081819
87,North,12,5,2019,22,21.703,39.55925962083333
87,North,12,5,2019,23,20.764,39.5665061475
87,North,12,6,2019,0,20.1385,39.575217395
87,North,12,6,2019,1,19.481,39.58550900416667
87,North,12,6,2019,2,19.074,39.5953380675
87,North,12,6,2019,3,18.98,39.60948421166666
87,North,12,6,2019,4,19.1055,39.6190049125
87,North,12,6,2019,5,19.0425,39.63037579
87,North,12,6,2019,6,18.9805,39.63106960833333
87,North,12,6,2019,7,19.262,39.642286305
87,North,12,6,2019,8,19.45,39.624247080833335
87,North,12,6,2019,9,19.4815,39.6011969625
87,North,12,6,2019,10,20.107,39.54526766
87,North,12,6,2019,11,20.0135,39.510075755
87,North,12,6,2019,12,20.326,39.4923834375
87,North,12,6,2019,13,20.9835,39.491843805
87,North,12,6,2019,14,21.6715,39.4839805525
87,North,12,6,2019,15,22.172,39.47781329666667
87,North,12,6,2019,16,22.5475,39.489415445
87,North,12,6,2019,17,22.6415,39.496893245
87,North,12,6,2019,18,22.5165,39.4981652425
87,North,12,6,2019,19,22.454,39.497741245
87,North,12,6,2019,20,22.1725,39.50259795666667
87,North,12,6,2019,21,21.9845,39.507917215
87,North,12,6,2019,22,21.703,39.51416156166667
87,North,12,6,2019,23,21.2025,39.52341244583334
87,North,12,7,2019,0,20.7645,39.53220078333333
87,North,12,7,2019,1,20.326,39.5017499575
87,North,12,7,2019,2,19.9505,39.52480007916667
87,North,12,7,2019,3,19.7315,39.560647255
87,North,12,7,2019,4,19.4815,39.57471630583333
87,North,12,7,2019,5,19.168,39.585200640833335
87,North,12,7,2019,6,19.043,39.60058023416666
87,North,12,7,2019,7,18.949,39.61256784
87,North,12,7,2019,8,18.8865,39.5992311475
87,North,12,7,2019,9,19.168,39.5648486975
87,North,12,7,2019,10,19.544,39.5012874125
87,North,12,7,2019,11,20.013,39.45349118166667
87,North,12,7,2019,12,20.4515,39.447092653333335
87,North,12,7,2019,13,21.0145,39.4408483075
87,North,12,7,2019,14,21.578,39.444278842500005
87,North,12,7,2019,15,21.9845,39.44462575083333
87,North,12,7,2019,16,22.266,39.447169745
87,North,12,7,2019,17,22.3915,39.45680608333333
87,North,12,7,2019,18,22.5165,39.4555726325
87,North,12,7,2019,19,22.61,39.4551871775
87,North,12,7,2019,20,22.6415,39.45634354
87,North,12,7,2019,21,22.4855,39.474228581666665
87,North,12,7,2019,22,22.3285,39.56049307333333
87,North,12,7,2019,23,22.11,39.56400070166666
87,North,12,8,2019,0,21.703,39.55621453916667
87,North,12,8,2019,1,21.39,39.57849374916667
87,North,12,8,2019,2,21.1085,39.61877364166667
87,North,12,8,2019,3,20.8585,39.627484888333335
87,North,12,8,2019,4,20.4515,39.64991828416667
87,North,12,8,2019,5,20.3265,39.6656447875
87,North,12,8,2019,6,20.201,39.66391024833333
87,North,12,8,2019,7,20.107,39.663524795
87,North,12,8,2019,8,20.0445,39.65974735
87,North,12,8,2019,9,20.201,39.642363395833335
87,North,12,8,2019,10,20.5145,39.61056348083333
87,North,12,8,2019,11,20.827,39.58234828333333
87,North,12,8,2019,12,21.2655,39.564463245
87,North,12,8,2019,13,21.6405,39.51666700916667
87,North,12,8,2019,14,22.11,39.53902331166667
87,North,12,8,2019,15,22.454,39.53944731166667
87,North,12,8,2019,16,22.548,39.54249239333333
87,North,12,8,2019,17,22.3915,39.54758038
87,North,12,8,2019,18,22.3285,39.5512421875
87,North,12,8,2019,19,22.2035,39.554402905833335
87,North,12,8,2019,20,22.0475,39.5570625375
87,North,12,8,2019,21,21.8595,39.55856580416667
87,North,12,8,2019,22,21.7345,39.5600690725
87,North,12,8,2019,23,21.578,39.80074623583334
87,North,12,9,2019,0,21.5155,39.97539521916666
87,North,12,9,2019,1,21.3905,39.96934359916667
87,North,12,9,2019,2,21.2025,39.960015625
87,North,12,9,2019,3,20.9835,39.94074294833333
87,North,12,9,2019,4,20.702,39.93499969
87,North,12,9,2019,5,20.6395,39.985417008333336
87,North,12,9,2019,6,20.5765,39.99011954083333
87,North,12,9,2019,7,20.6395,39.98688173333333
87,North,12,9,2019,8,20.671,39.95920617
87,North,12,9,2019,9,20.5765,40.055145548333336
87,North,12,9,2019,10,20.6705,40.334830605
87,North,12,9,2019,11,20.5765,40.184812105
87,North,12,9,2019,12,20.608,40.07202840916667
87,North,12,9,2019,13,20.5455,40.11396575
87,North,12,9,2019,14,20.671,40.068443693333336
87,North,12,9,2019,15,20.7335,40.12869007416666
87,North,12,9,2019,16,21.0145,40.2063975
87,North,12,9,2019,17,21.14,40.287959460833335
87,North,12,9,2019,18,20.952,40.35549091166667
87,North,12,9,2019,19,20.608,40.35456582333333
87,North,12,9,2019,20,20.295,40.33510042416666
87,North,12,9,2019,21,20.076,40.36570543
87,North,12,9,2019,22,19.6375,40.37599704083333
87,North,12,9,2019,23,19.1055,40.38837009666667
87,North,12,10,2019,0,18.5735,40.40405805583333
87,North,12,10,2019,1,18.1975,40.42679981083333
87,North,12,10,2019,2,17.853,40.44063759083333
87,North,12,10,2019,3,17.32,40.45405137416667
87,North,12,10,2019,4,17.007,40.4616833525
87,North,12,10,2019,5,16.976,40.4604499025
87,North,12,10,2019,6,16.8815,40.4731698675
87,North,12,10,2019,7,16.9445,40.4896672775
87,North,12,10,2019,8,17.289,40.46260844083333
87,North,12,10,2019,9,17.571,40.411921305
87,North,12,10,2019,10,17.8845,40.39692716583333
87,North,12,10,2019,11,18.6355,40.36828797083333
87,North,12,10,2019,12,19.1995,40.365782520833335
87,North,12,10,2019,13,19.7315,40.45933208666667
87,North,12,10,2019,14,20.2635,40.38867846083333
87,North,12,10,2019,15,20.7645,40.37391559083333
87,North,12,10,2019,16,21.4525,40.30233687583333
87,North,12,10,2019,17,21.703,40.23800468583333
87,North,12,10,2019,18,21.578,40.22262509
87,North,12,10,2019,19,21.578,40.21676619833333
87,North,12,10,2019,20,21.14,40.21888619166666
87,North,12,10,2019,21,20.5455,40.22520763166667
87,North,12,10,2019,22,19.7315,40.2331094275
87,North,12,10,2019,23,19.168,40.24236031
87,North,12,11,2019,0,18.761,40.25249773916666
87,North,12,11,2019,1,18.5105,40.26487079666666
87,North,12,11,2019,2,18.197,40.272425685
87,North,12,11,2019,3,17.853,40.28711146333333
87,North,12,11,2019,4,17.289,40.3042641425
87,North,12,11,2019,5,17.0385,40.316868471666666
87,North,12,11,2019,6,16.756,40.32627353833333
87,North,12,11,2019,7,16.819,40.33452224166667
87,North,12,11,2019,8,16.537,40.36412507083333
87,North,12,11,2019,9,17.007,40.4115743975
87,North,12,11,2019,10,17.8525,40.39654171
87,North,12,11,2019,11,17.8525,40.346509845
87,North,12,11,2019,12,18.2285,40.36828797166667
87,North,12,11,2019,13,18.5415,40.41169003416667
87,North,12,11,2019,14,19.262,40.46569206916666
87,North,12,11,2019,15,19.7315,40.4757524075
87,North,12,11,2019,16,20.013,40.43558815083333
87,North,12,11,2019,17,20.1695,40.44984993
87,North,12,11,2019,18,20.107,40.35949963
87,North,12,11,2019,19,19.544,40.35132801583333
87,North,12,11,2019,20,19.1055,40.354565825
87,North,12,11,2019,21,18.667,40.3706006925
87,North,12,11,2019,22,18.0405,40.3856719225
87,North,12,11,2019,23,17.7275,40.40101297166667
87,North,12,12,2019,0,17.3205,40.42240564083333
87,North,12,12,2019,1,16.631,40.44649648333333
87,North,12,12,2019,2,16.161,40.4726687775
87,North,12,12,2019,3,15.754,40.49521780833333
87,North,12,12,2019,4,15.2205,40.50897849583333
87,North,12,12,2019,5,14.9075,40.521582825833335
87,North,12,12,2019,6,14.8135,40.52127446166667
87,North,12,12,2019,7,15.0015,40.51325703
87,North,12,12,2019,8,14.9075,40.477178584166666
87,North,12,12,2019,9,15.346,40.44603394083333
87,North,12,12,2019,10,16.1295,40.41434966166667
87,North,12,12,2019,11,16.6625,40.3619279875
87,North,12,12,2019,12,17.289,40.44129286416666
87,North,12,12,2019,13,17.6335,40.28707291833333
87,North,12,12,2019,14,18.1035,39.71953118416667
87,North,12,12,2019,15,18.5105,39.71922282166667
87,North,12,12,2019,16,19.043,39.72411808166667
87,North,12,12,2019,17,19.356,39.73502641666667
87,North,12,12,2019,18,19.419,39.74670565833333
87,North,12,12,2019,19,19.2305,39.75522418166667
87,North,12,12,2019,20,18.6985,39.76520742666667
87,North,12,12,2019,21,18.072,39.74751511
87,North,12,12,2019,22,17.6025,39.79180371583333
87,North,12,12,2019,23,17.0695,39.79030044583333
87,North,12,13,2019,0,16.537,39.8211752725
87,North,12,13,2019,1,16.192,39.83736432083334
87,North,12,13,2019,2,15.973,39.85359191333333
87,North,12,13,2019,3,15.5655,39.87020495833333
87,North,12,13,2019,4,15.127,39.88431255666666
87,North,12,13,2019,5,14.688,39.90242887
87,North,12,13,2019,6,14.8755,39.91842519166666
87,North,12,13,2019,7,14.782,39.928948070833336
87,North,12,13,2019,8,14.656,39.877451485
87,North,12,13,2019,9,14.9075,39.8176291
87,North,12,13,2019,10,15.691,39.77600012166667
87,North,12,13,2019,11,16.5055,39.746975475
87,North,12,13,2019,12,17.3205,39.70600176833333
87,North,12,13,2019,13,17.8215,39.69262652916667
87,North,12,13,2019,14,18.26,39.70299523
87,North,12,13,2019,15,18.761,39.69382143666667
87,North,12,13,2019,16,19.5755,39.713749381666666
87,North,12,13,2019,17,20.1385,39.72866643416667
87,North,12,13,2019,18,20.295,39.73622132166667
87,North,12,13,2019,19,20.2325,39.73491078
87,North,12,13,2019,20,19.5125,39.74015294583334
87,North,12,13,2019,21,19.168,39.74901838083333
87,North,12,13,2019,22,18.949,39.758115080833335
87,North,12,13,2019,23,18.26,39.76671069416667
87,North,12,14,2019,0,17.8845,39.77881393416666
87,North,12,14,2019,1,17.3515,39.79430916333333
87,North,12,14,2019,2,16.9445,39.80105460166667
87,North,12,14,2019,3,16.568,39.80753021833333
87,North,12,14,2019,4,16.2235,39.81735928333334
87,North,12,14,2019,5,15.597,39.82583926083333
87,North,12,14,2019,6,15.252,39.832006515
87,North,12,14,2019,7,15.0015,39.8348588725
87,North,12,14,2019,8,15.0325,39.792651715
87,North,12,14,2019,9,15.4085,39.77287795
87,North,12,14,2019,10,16.098,39.76308743166667
87,North,12,14,2019,11,16.7565,39.741502035833335
87,North,12,14,2019,12,17.5395,39.63029870083333
87,North,12,14,2019,13,18.3225,39.63238014916666
87,North,12,14,2019,14,19.1055,39.6855341875
87,North,12,14,2019,15,19.982,39.660595345833336
87,North,12,14,2019,16,20.733,39.69104617333333
87,North,12,14,2019,17,21.672,39.68067747333333
87,North,12,14,2019,18,22.2345,39.68692182
87,North,12,14,2019,19,22.141,39.684840370833335
87,North,12,14,2019,20,21.8905,39.68399237333333
87,North,12,14,2019,21,21.4845,39.681833833333336
87,North,12,14,2019,22,20.952,39.67855747916666
87,North,12,14,2019,23,20.295,39.66965350416667
87,North,12,15,2019,0,19.6065,39.6602869825
87,North,12,15,2019,1,18.98,39.686228004166665
87,North,12,15,2019,2,18.667,39.705770495
87,North,12,15,2019,3,18.26,39.70935521416667
87,North,12,15,2019,4,17.8215,39.71829773416667
87,North,12,15,2019,5,17.383,39.7343326
87,North,12,15,2019,6,17.0695,39.73911222083333
87,North,12,15,2019,7,16.85,39.74624311416667
87,North,12,15,2019,8,16.6625,39.7253900775
87,North,12,15,2019,9,16.725,39.68218074083333
87,North,12,15,2019,10,17.383,39.60721003583333
87,North,12,15,2019,11,18.3855,39.60096569
87,North,12,15,2019,12,18.6355,39.54734910833333
87,North,12,15,2019,13,18.9805,39.562535975
87,North,12,15,2019,14,19.2935,39.58728208916667
87,North,12,15,2019,15,19.3875,39.56538833166667
87,North,12,15,2019,16,19.2935,39.56060871
87,North,12,15,2019,17,19.168,39.57213376833334
87,North,12,15,2019,18,18.73,39.57517885166666
87,North,12,15,2019,19,18.135,39.56176506916667
87,North,12,15,2019,20,17.7275,39.5613410725
87,North,12,15,2019,21,17.2575,39.56099416333333
87,North,12,15,2019,22,16.631,39.5631912475
87,North,12,15,2019,23,15.66,39.56481015166667
87,North,12,16,2019,0,14.813,39.569512685
87,North,12,16,2019,1,13.7785,39.577530115
87,North,12,16,2019,2,12.869,39.58685809083334
87,North,12,16,2019,3,12.273,39.597766425
87,North,12,16,2019,4,11.8335,39.61067911666667
87,North,12,16,2019,5,11.08,39.62266672
87,North,12,16,2019,6,10.767,39.63419178083333
87,North,12,16,2019,7,10.39,39.64629502166667
87,North,12,16,2019,8,10.39,39.610524935
87,North,12,16,2019,9,11.3315,39.5788021125
87,North,12,16,2019,10,11.865,39.5769904825
87,North,12,16,2019,11,12.4925,39.54850546916666
87,North,12,16,2019,12,13.1515,39.665336425
87,North,12,16,2019,13,13.6535,39.74666711166667
87,North,12,16,2019,14,13.9665,39.68025347333333
87,North,12,16,2019,15,14.2805,39.656933539166666
87,North,12,16,2019,16,14.5935,39.64918592333333
87,North,12,16,2019,17,14.6875,39.64664193
87,North,12,16,2019,18,14.437,39.63253433166667
87,North,12,16,2019,19,13.904,39.62894961333333
87,North,12,16,2019,20,13.308,39.64062885583333
87,North,12,16,2019,21,12.273,39.5986529675
87,North,12,16,2019,22,11.583,39.619004913333335
87,North,12,16,2019,23,10.8925,39.65095900916666
87,North,12,17,2019,0,9.982,39.646063749166665
87,North,12,17,2019,1,9.071,39.6055911325
87,North,12,17,2019,2,8.443,39.647682655
87,North,12,17,2019,3,7.909,39.612529295
87,North,12,17,2019,4,7.375,39.58284937416666
87,North,12,17,2019,5,6.9035,39.605552585
87,North,12,17,2019,6,6.621,39.62925797583333
87,North,12,17,2019,7,6.1805,39.64995683083333
87,North,12,17,2019,8,6.0235,39.56446324333333
87,North,12,17,2019,9,6.3375,39.540218217500005
87,North,12,17,2019,10,7.155,39.491265624166665
87,North,12,17,2019,11,7.9405,39.450407553333335
87,North,12,17,2019,12,9.2285,39.473264945
87,North,12,17,2019,13,10.0135,39.451833730833336
87,North,12,17,2019,14,11.049,39.43606868333333
87,North,12,17,2019,15,11.9275,39.3750899375
87,North,12,17,2019,16,12.367,39.4024571375
87,North,12,17,2019,17,12.869,39.416102190833335
87,North,12,17,2019,18,12.869,39.43375596333333
87,North,12,17,2019,19,12.3985,39.43171305916667
87,North,12,17,2019,20,11.614,39.40307386166666
87,North,12,17,2019,21,10.735,39.403228043333336
87,North,12,17,2019,22,9.699,39.416796006666665
87,North,12,17,2019,23,8.6315,39.42392689666666
87,North,12,18,2019,0,7.752,39.45865625833333
87,North,12,18,2019,1,7.092,39.50518049333333
87,North,12,18,2019,2,6.4005,39.5287317025
87,North,12,18,2019,3,5.709,39.53077460833334
87,North,12,18,2019,4,5.206,39.52884734083333
87,North,12,18,2019,5,4.766,39.53374259833333
87,North,12,18,2019,6,4.3255,39.5359011375
87,North,12,18,2019,7,3.8855,39.54314766666666
