hive,direction,month,dayofmonth,year,hourofday,temp,weight
90,South,12,4,2019,7,31.0385,45.61122521166666
90,South,12,4,2019,8,30.9765,45.504272305
90,South,12,4,2019,9,31.1325,45.472266356666665
90,South,12,4,2019,10,31.1635,45.45973281
90,South,12,4,2019,11,31.0075,45.3743230675
90,South,12,4,2019,12,30.8825,45.37410509166667
90,South,12,4,2019,13,31.1325,45.330946106666666
90,South,12,4,2019,14,30.976,45.3284393975
90,South,12,4,2019,15,30.976,45.260758261666666
90,South,12,4,2019,16,31.226,45.36723889
90,South,12,4,2019,17,30.9765,45.43644585083334
90,South,12,4,2019,18,30.633,45.364078257500005
90,South,12,4,2019,19,30.133,45.33672243583334
90,South,12,4,2019,20,30.0705,45.370363195
90,South,12,4,2019,21,29.4775,45.356776106666665
90,South,12,4,2019,22,29.6335,45.34740319583333
90,South,12,4,2019,23,30.0705,45.44916104083333
90,South,12,5,2019,0,29.977,45.52229154333333
90,South,12,5,2019,1,29.883,45.48614407583333
90,South,12,5,2019,2,29.6645,45.51495306333334
90,South,12,5,2019,3,29.134,45.499149898333336
90,South,12,5,2019,4,29.602,45.513717874166666
90,South,12,5,2019,5,29.1965,45.5047445825
90,South,12,5,2019,6,29.54,45.49362787416667
90,South,12,5,2019,7,28.9775,45.49595293583334
90,South,12,5,2019,8,29.0085,45.385149142500005
90,South,12,5,2019,9,29.2585,45.34565939666666
90,South,12,5,2019,10,29.79,45.28989421
90,South,12,5,2019,11,29.727,45.28491712
90,South,12,5,2019,12,29.3525,45.26017699583334
90,South,12,5,2019,13,29.2585,45.2214138325
90,South,12,5,2019,14,30.289,45.2497142125
90,South,12,5,2019,15,30.5395,45.17930839083333
90,South,12,5,2019,16,29.6645,45.26984054
90,South,12,5,2019,17,29.1965,45.367202562500005
90,South,12,5,2019,18,28.8835,45.41228698916667
90,South,12,5,2019,19,28.1345,45.41995243333333
90,South,12,5,2019,20,27.5405,45.4437116725
90,South,12,5,2019,21,27.0095,45.45766205333334
90,South,12,5,2019,22,26.4785,45.455845595
90,South,12,5,2019,23,25.5725,45.44661800083333
90,South,12,6,2019,0,25.0725,45.46641736666667
90,South,12,6,2019,1,24.2285,45.459442178333326
90,South,12,6,2019,2,23.603,45.440260405
90,South,12,6,2019,3,22.9155,45.42954331666667
90,South,12,6,2019,4,22.0715,45.4447288875
90,South,12,6,2019,5,21.258,45.393650155
90,South,12,6,2019,6,21.008,45.40807281333333
90,South,12,6,2019,7,20.7575,45.39379547083333
90,South,12,6,2019,8,20.7265,45.306641930000005
90,South,12,6,2019,9,20.164,45.2970873725
90,South,12,6,2019,10,20.602,45.24731648916667
90,South,12,6,2019,11,21.477,45.27619813416666
90,South,12,6,2019,12,22.4465,45.3043168675
90,South,12,6,2019,13,22.8215,45.23463762916666
90,South,12,6,2019,14,22.478,45.0942256075
90,South,12,6,2019,15,22.7905,45.09404396166667
90,South,12,6,2019,16,23.009,45.19071573166667
90,South,12,6,2019,17,23.1655,45.26279269166667
90,South,12,6,2019,18,23.1965,45.269767880833335
90,South,12,6,2019,19,23.0405,45.29708737333333
90,South,12,6,2019,20,22.728,45.299884715
90,South,12,6,2019,21,22.6025,45.27194762833333
90,South,12,6,2019,22,21.8215,45.3029363625
90,South,12,6,2019,23,21.321,45.2366357325
90,South,12,7,2019,0,20.695,45.23714433833334
90,South,12,7,2019,1,20.3825,45.23234889416667
90,South,12,7,2019,2,19.976,45.266207629166665
90,South,12,7,2019,3,19.3815,45.31997471583333
90,South,12,7,2019,4,18.819,45.2994850975
90,South,12,7,2019,5,18.5995,45.276525097500006
90,South,12,7,2019,6,18.3495,45.307622818333336
90,South,12,7,2019,7,18.287,45.257742945
90,South,12,7,2019,8,18.412,45.188245353333336
90,South,12,7,2019,9,18.4745,45.182214719166666
90,South,12,7,2019,10,20.5705,45.125541303333335
90,South,12,7,2019,11,21.8835,45.123179910833336
90,South,12,7,2019,12,21.1955,45.15369636666667
90,South,12,7,2019,13,21.2585,45.16074421583334
90,South,12,7,2019,14,21.3205,45.1604172525
90,South,12,7,2019,15,22.0715,45.11293510083333
90,South,12,7,2019,16,24.416,45.1576562375
90,South,12,7,2019,17,24.0095,45.20088788583333
90,South,12,7,2019,18,23.791,45.20949788333333
90,South,12,7,2019,19,23.259,45.16285130416667
90,South,12,7,2019,20,29.4115,45.08939383583333
90,South,12,7,2019,21,26.2285,45.15620307583333
90,South,12,7,2019,22,24.1035,45.20884396083333
90,South,12,7,2019,23,22.9465,45.20749978416666
90,South,12,8,2019,0,22.1025,45.2726378825
90,South,12,8,2019,1,21.4145,45.32905699416667
90,South,12,8,2019,2,20.9455,45.3129631975
90,South,12,8,2019,3,20.7575,45.32248142333333
90,South,12,8,2019,4,20.383,45.335959525
90,South,12,8,2019,5,20.101,45.32222712083333
90,South,12,8,2019,6,19.945,45.32516977833333
90,South,12,8,2019,7,20.007,45.35888319333333
90,South,12,8,2019,8,19.851,45.28949458916667
90,South,12,8,2019,9,19.851,45.2300238325
90,South,12,8,2019,10,19.8195,45.19740029
90,South,12,8,2019,11,20.0695,45.20157813833333
90,South,12,8,2019,12,20.508,45.163468899166666
90,South,12,8,2019,13,21.196,45.10872092416667
90,South,12,8,2019,14,21.571,45.23249421166667
90,South,12,8,2019,15,22.0715,45.20768142916666
90,South,12,8,2019,16,22.509,45.20495674416667
90,South,12,8,2019,17,22.9465,45.20840800916667
90,South,12,8,2019,18,22.4155,45.24193978083333
90,South,12,8,2019,19,21.759,45.26021332583333
90,South,12,8,2019,20,21.9465,45.269150286666665
90,South,12,8,2019,21,21.321,45.25959573
90,South,12,8,2019,22,20.977,45.240377629166666
90,South,12,8,2019,23,21.7585,45.47731610083333
90,South,12,9,2019,0,21.258,45.53715015083333
90,South,12,9,2019,1,20.7265,45.5655231875
90,South,12,9,2019,2,20.633,45.52973901166666
90,South,12,9,2019,3,20.258,45.44472888666667
90,South,12,9,2019,4,19.9445,45.46765255833333
90,South,12,9,2019,5,19.726,45.489377366666666
90,South,12,9,2019,6,19.569,45.5129549625
90,South,12,9,2019,7,19.3505,45.51233736583333
90,South,12,9,2019,8,19.538,45.446036735
90,South,12,9,2019,9,19.507,45.5532802775
90,South,12,9,2019,10,22.728,45.862949632500005
90,South,12,9,2019,11,23.3535,45.866982166666666
90,South,12,9,2019,12,23.072,45.72420875166667
90,South,12,9,2019,13,23.353,45.73169254916667
90,South,12,9,2019,14,23.228,45.63542040083333
90,South,12,9,2019,15,22.4465,45.582016605
90,South,12,9,2019,16,22.634,45.59778344083333
90,South,12,9,2019,17,21.9465,45.58931875583334
90,South,12,9,2019,18,21.446,45.59193445416667
90,South,12,9,2019,19,20.7265,45.6142768575
90,South,12,9,2019,20,20.2575,45.641305716666665
90,South,12,9,2019,21,19.7885,45.61947192
90,South,12,9,2019,22,19.2565,45.61678356666667
90,South,12,9,2019,23,19.038,45.629716730000005
90,South,12,10,2019,0,18.4435,45.622523566666665
90,South,12,10,2019,1,17.9425,45.62364976916666
90,South,12,10,2019,2,17.7865,45.62470331166667
90,South,12,10,2019,3,17.5985,45.6377817925
90,South,12,10,2019,4,17.3795,45.63269571666667
90,South,12,10,2019,5,17.098,45.58176230166666
90,South,12,10,2019,6,17.223,45.587320655000006
90,South,12,10,2019,7,16.973,45.61137052916666
90,South,12,10,2019,8,17.4735,45.605448882500006
90,South,12,10,2019,9,18.1615,45.586993694166665
90,South,12,10,2019,10,17.473,45.54953837833333
90,South,12,10,2019,11,18.0365,45.562725846666666
90,South,12,10,2019,12,18.568,45.52323609916667
90,South,12,10,2019,13,20.2885,45.43230433166667
90,South,12,10,2019,14,20.539,45.38318737083333
90,South,12,10,2019,15,21.7895,45.33821192916667
90,South,12,10,2019,16,22.04,45.41010724333333
90,South,12,10,2019,17,21.9775,45.52734129083333
90,South,12,10,2019,18,21.915,45.44240382416667
90,South,12,10,2019,19,21.6025,45.49075787333334
90,South,12,10,2019,20,21.0705,45.5035093925
90,South,12,10,2019,21,20.508,45.5250162275
90,South,12,10,2019,22,19.976,45.53101053
90,South,12,10,2019,23,19.5695,45.505979772500005
90,South,12,11,2019,0,18.944,45.5131729375
90,South,12,11,2019,1,18.5995,45.56999166916666
90,South,12,11,2019,2,18.318,45.59567635166667
90,South,12,11,2019,3,17.7235,45.61921761583333
90,South,12,11,2019,4,17.2855,45.59930926249999
90,South,12,11,2019,5,16.91,45.549974329166666
90,South,12,11,2019,6,16.691,45.59157116083333
90,South,12,11,2019,7,16.347,45.580963061666665
90,South,12,11,2019,8,16.378,45.51749610083333
90,South,12,11,2019,9,16.5035,45.5156069875
90,South,12,11,2019,10,16.691,45.42848977416667
90,South,12,11,2019,11,17.098,45.47691648166667
90,South,12,11,2019,12,17.724,45.43252230583334
90,South,12,11,2019,13,18.537,45.39346851
90,South,12,11,2019,14,19.3505,45.337739650833335
90,South,12,11,2019,15,20.3515,45.2484426925
90,South,12,11,2019,16,20.9765,45.42140559833333
90,South,12,11,2019,17,22.1025,45.53144648
90,South,12,11,2019,18,22.29,45.571771795833335
90,South,12,11,2019,19,22.2275,45.581435340000006
90,South,12,11,2019,20,21.9775,45.60021749166666
90,South,12,11,2019,21,21.196,45.59571268
90,South,12,11,2019,22,20.3825,45.61529407
90,South,12,11,2019,23,20.3825,45.57714850333334
90,South,12,12,2019,0,19.288,45.61115255083333
90,South,12,12,2019,1,19.3815,45.614567490000006
90,South,12,12,2019,2,18.2555,45.64766331249999
90,South,12,12,2019,3,17.974,45.64915280583333
90,South,12,12,2019,4,17.2855,45.61870900833333
90,South,12,12,2019,5,16.8475,45.63974356416667
90,South,12,12,2019,6,16.1905,45.6466097675
90,South,12,12,2019,7,15.846,45.6070473625
90,South,12,12,2019,8,15.6895,45.54554217583333
90,South,12,12,2019,9,16.472,45.502128885833336
90,South,12,12,2019,10,16.065,45.46376534416667
90,South,12,12,2019,11,15.94,45.440405723333335
90,South,12,12,2019,12,16.9725,45.427690534166665
90,South,12,12,2019,13,17.8805,45.34740319333333
90,South,12,12,2019,14,21.1955,45.19787256833333
90,South,12,12,2019,15,21.477,45.1010554825
90,South,12,12,2019,16,22.728,45.14050889999999
90,South,12,12,2019,17,23.7285,45.188862947500006
90,South,12,12,2019,18,23.791,45.19532952833333
90,South,12,12,2019,19,23.2905,45.1972186425
90,South,12,12,2019,20,22.509,45.20143282083333
90,South,12,12,2019,21,21.8525,45.20553801
90,South,12,12,2019,22,21.227,45.21516522583334
90,South,12,12,2019,23,20.664,45.21738130166667
90,South,12,13,2019,0,19.9135,45.222939655000005
90,South,12,13,2019,1,19.413,45.229442565
90,South,12,13,2019,2,18.6935,45.227844085
90,South,12,13,2019,3,18.193,45.2514943375
90,South,12,13,2019,4,17.536,45.26173914833333
90,South,12,13,2019,5,17.1605,45.27932243916666
90,South,12,13,2019,6,16.66,45.28379091916667
90,South,12,13,2019,7,16.0965,45.31339914583333
90,South,12,13,2019,8,15.94,45.254691299166666
90,South,12,13,2019,9,15.8775,45.22275801
90,South,12,13,2019,10,15.909,45.18352256916666
90,South,12,13,2019,11,16.19,45.15979965666667
90,South,12,13,2019,12,16.7535,45.17840016333333
90,South,12,13,2019,13,17.8175,45.132443835
90,South,12,13,2019,14,18.7245,45.04485434416667
90,South,12,13,2019,15,19.476,44.944404348333336
90,South,12,13,2019,16,20.6955,45.0193149775
90,South,12,13,2019,17,22.1655,45.145268011666666
90,South,12,13,2019,18,23.009,45.164958391666666
90,South,12,13,2019,19,23.7905,45.15900041583333
90,South,12,13,2019,20,23.7905,45.15057206333333
90,South,12,13,2019,21,23.0405,45.149772822500005
90,South,12,13,2019,22,22.7905,45.1473024425
90,South,12,13,2019,23,21.9465,45.140908519166665
90,South,12,14,2019,0,21.571,45.153551050833336
90,South,12,14,2019,1,21.696,45.15111699833333
90,South,12,14,2019,2,20.633,45.15834649333333
90,South,12,14,2019,3,19.7885,45.155839784166666
90,South,12,14,2019,4,18.975,45.16248801166666
90,South,12,14,2019,5,18.318,45.16379586083334
90,South,12,14,2019,6,17.9425,45.16815535416666
90,South,12,14,2019,7,17.536,45.161143835
90,South,12,14,2019,8,17.1605,45.14039991166666
90,South,12,14,2019,9,16.8785,45.082781939166665
90,South,12,14,2019,10,17.348,45.0365349775
90,South,12,14,2019,11,18.005,45.034863837500005
90,South,12,14,2019,12,18.9435,45.02469168666666
90,South,12,14,2019,13,19.288,44.965802195
90,South,12,14,2019,14,20.039,44.908947135
90,South,12,14,2019,15,21.1335,44.853218275
90,South,12,14,2019,16,23.197,44.93299700666666
90,South,12,14,2019,17,24.322,45.0582597875
90,South,12,14,2019,18,25.4785,45.06963079833333
90,South,12,14,2019,19,26.1035,45.07751421666666
90,South,12,14,2019,20,26.041,45.08169206416667
90,South,12,14,2019,21,26.4785,45.0778775075
90,South,12,14,2019,22,26.01,45.06461738083333
90,South,12,14,2019,23,26.01,45.050122064166665
90,South,12,15,2019,0,25.3225,45.04990409166667
90,South,12,15,2019,1,24.947,45.03319269833333
90,South,12,15,2019,2,24.3225,45.02959611666666
90,South,12,15,2019,3,24.0095,45.02850624333333
90,South,12,15,2019,4,23.134,45.03693459833334
90,South,12,15,2019,5,22.29,45.03235712916666
90,South,12,15,2019,6,21.8525,45.0305770025
90,South,12,15,2019,7,21.196,45.03609902666667
90,South,12,15,2019,8,20.8205,45.018225105
90,South,12,15,2019,9,21.352,44.97775447333333
90,South,12,15,2019,10,20.539,44.86066574416666
90,South,12,15,2019,11,20.6015,44.8797748575
90,South,12,15,2019,12,21.227,44.84322776916667
90,South,12,15,2019,13,21.2585,44.83603460583333
90,South,12,15,2019,14,21.352,44.7740934675
90,South,12,15,2019,15,21.446,44.70986359666667
90,South,12,15,2019,16,21.602,44.72083498833334
90,South,12,15,2019,17,21.571,44.7831030875
90,South,12,15,2019,18,21.102,44.802793469166666
90,South,12,15,2019,19,20.5075,44.82037675750001
90,South,12,15,2019,20,19.882,44.83934055333333
90,South,12,15,2019,21,19.3815,44.846461061666666
90,South,12,15,2019,22,18.756,44.862990807500005
90,South,12,15,2019,23,17.974,44.87348992
90,South,12,16,2019,0,17.4105,44.88660472749999
90,South,12,16,2019,1,16.91,44.91159916
90,South,12,16,2019,2,16.253,44.91842903333333
90,South,12,16,2019,3,15.7835,44.963368145
90,South,12,16,2019,4,15.408,44.998789029166666
90,South,12,16,2019,5,14.688,45.0263264975
90,South,12,16,2019,6,13.7175,45.040458521666665
90,South,12,16,2019,7,12.9345,45.05840510416667
90,South,12,16,2019,8,12.4025,45.04805130583333
90,South,12,16,2019,9,11.87,45.03399193833334
90,South,12,16,2019,10,12.4335,45.00093244666667
90,South,12,16,2019,11,13.0285,45.0033664975
90,South,12,16,2019,12,14.187,45.0095061175
90,South,12,16,2019,13,14.344,44.98883485166667
90,South,12,16,2019,14,14.813,44.9536319425
90,South,12,16,2019,15,15.2825,44.89419751416667
90,South,12,16,2019,16,15.596,44.89953789333333
90,South,12,16,2019,17,16.0025,45.000605485
90,South,12,16,2019,18,16.1905,45.02131307916667
90,South,12,16,2019,19,15.8775,45.03384662333334
90,South,12,16,2019,20,15.439,45.02113143416667
90,South,12,16,2019,21,14.876,45.01172219333333
90,South,12,16,2019,22,14.406,45.01942396583333
90,South,12,16,2019,23,13.7805,45.02654447166666
90,South,12,17,2019,0,12.935,45.03046801583333
90,South,12,17,2019,1,12.058,45.04449105166666
90,South,12,17,2019,2,11.0555,45.052338140833335
90,South,12,17,2019,3,10.085,45.06218333
90,South,12,17,2019,4,9.2385,45.073627001666665
90,South,12,17,2019,5,8.738,45.07991193666667
90,South,12,17,2019,6,8.8315,45.08401712666666
90,South,12,17,2019,7,8.8005,45.080275229166666
90,South,12,17,2019,8,10.085,45.062401306666665
90,South,12,17,2019,9,9.552,45.0356994075
90,South,12,17,2019,10,9.7715,45.01786181166667
90,South,12,17,2019,11,10.68,44.988725865
90,South,12,17,2019,12,13.0915,44.96925346
90,South,12,17,2019,13,13.1855,44.94019017083334
90,South,12,17,2019,14,13.7175,44.93666624666667
90,South,12,17,2019,15,14.594,44.856887515833336
90,South,12,17,2019,16,15.1885,44.88308080666667
90,South,12,17,2019,17,15.314,45.01659029416666
90,South,12,17,2019,18,15.909,45.05350067333333
90,South,12,17,2019,19,15.533,45.05059434416666
90,South,12,17,2019,20,14.7505,45.03773383750001
90,South,12,17,2019,21,14.4375,45.03079497666667
90,South,12,17,2019,22,13.091,45.028942191666665
90,South,12,17,2019,23,12.1205,45.031884849166666
90,South,12,18,2019,0,10.868,45.02400143416667
90,South,12,18,2019,1,9.5205,45.03548143166666
90,South,12,18,2019,2,8.205,45.0495408
90,South,12,18,2019,3,6.9515,45.050775989166674
90,South,12,18,2019,4,6.5125,45.05644333083333
90,South,12,18,2019,5,6.262,45.06810497666667
90,South,12,18,2019,6,6.732,45.06934016583333
90,South,12,18,2019,7,6.8885,45.073627001666665
90,South,12,18,2019,8,6.8885,45.053064723333335
90,South,12,18,2019,9,7.108,44.93078093083333
90,South,12,18,2019,10,9.4265,44.9258038425
90,South,12,18,2019,11,9.7715,44.85554333833333
90,South,12,18,2019,12,11.2125,44.68861106666666
90,South,12,18,2019,13,12.1205,44.57588182916667
90,South,12,18,2019,14,12.966,44.58870600583333
90,South,12,18,2019,15,13.874,44.599568409166665
90,South,12,18,2019,16,14.6255,44.68167220416667
90,South,12,18,2019,17,15.4705,44.87047460583333
90,South,12,18,2019,18,15.846,44.92155333666667
90,South,12,18,2019,19,15.9085,44.92224358916667
90,South,12,18,2019,20,15.439,44.918102070833335
90,South,12,18,2019,21,15.3765,44.91167181666666
90,South,12,18,2019,22,14.782,44.9124710575
90,South,12,18,2019,23,14.187,44.89808472833334
90,South,12,19,2019,0,13.3105,44.88758561583333
90,South,12,19,2019,1,12.59,44.8819909325
90,South,12,19,2019,2,12.058,44.882644855
90,South,12,19,2019,3,11.8075,44.88653207166666
90,South,12,19,2019,4,11.4315,44.88725865333333
90,South,12,19,2019,5,10.9305,44.896377261666665
90,South,12,19,2019,6,10.273,44.90001017083333
90,South,12,19,2019,7,9.834,44.893143970833336
90,South,12,19,2019,8,9.395,44.873707895
90,South,12,19,2019,9,9.2385,44.82811485916667
90,South,12,19,2019,10,10.0845,44.51986233583333
90,South,12,19,2019,11,19.88,44.34976943083333
90,South,12,19,2019,12,29.134,44.7145137225
90,South,12,19,2019,13,33.5985,44.63629714416667
90,South,12,19,2019,14,33.973,44.541223855
90,South,12,19,2019,15,34.004,44.49864613583333
90,South,12,19,2019,16,33.6295,44.47946436416667
90,South,12,19,2019,17,33.661,44.571558664166666
90,South,12,19,2019,18,33.1615,44.63164701666667
90,South,12,19,2019,19,33.0055,44.6346623325
90,South,12,19,2019,20,33.2555,44.63473499166667
90,South,12,19,2019,21,33.1305,44.62765081333333
90,South,12,19,2019,22,32.5995,44.62478081333333
90,South,12,19,2019,23,32.163,44.617551320833336
90,South,12,20,2019,0,32.1,44.60370992916666
90,South,12,20,2019,1,31.5695,44.58892398166666
90,South,12,20,2019,2,31.4755,44.58874233583333
90,South,12,20,2019,3,31.132,44.56897929666667
90,South,12,20,2019,4,31.2885,44.5822394225
90,South,12,20,2019,5,29.5395,44.58285702
90,South,12,20,2019,6,28.509,44.56919727166667
90,South,12,20,2019,7,27.572,44.55455664083333
90,South,12,20,2019,8,26.8535,44.528145375
90,South,12,20,2019,9,26.5095,44.5078010725
90,South,12,20,2019,10,27.2595,44.5026786675
90,South,12,20,2019,11,26.4475,44.4813171475
90,South,12,20,2019,12,26.8535,44.47891942666666
90,South,12,20,2019,13,27.291,44.42162841666666
90,South,12,20,2019,14,29.4775,44.34286689833333
90,South,12,20,2019,15,29.352,44.27453183833333
90,South,12,20,2019,16,28.1655,44.28583019416666
90,South,12,20,2019,17,27.9155,44.385916899166666
90,South,12,20,2019,18,27.3845,44.44811233833334
90,South,12,20,2019,19,26.26,44.452181200000005
90,South,12,20,2019,20,25.7285,44.43612373333334
90,South,12,20,2019,21,25.166,44.409748795000006
90,South,12,20,2019,22,25.041,44.3940909475
90,South,12,20,2019,23,24.8845,44.388132973333335
90,South,12,21,2019,0,24.1035,44.397723858333336
90,South,12,21,2019,1,23.5095,44.40350018749999
90,South,12,21,2019,2,22.947,44.39914069416667
90,South,12,21,2019,3,22.728,44.39049436666667
90,South,12,21,2019,4,22.7905,44.38010424083333
90,South,12,21,2019,5,22.8215,44.406806137500006
90,South,12,21,2019,6,22.9155,44.40513499833333
