hive,direction,month,dayofmonth,year,hourofday,temp,weight
104,North,11,26,2019,11,18.3055,
104,North,11,26,2019,12,22.496,
104,North,11,26,2019,13,20.621,
104,North,11,26,2019,14,25.373,
104,North,11,26,2019,15,26.6535,
104,North,11,26,2019,16,27.06,
104,North,11,26,2019,17,27.185,
104,North,11,26,2019,18,26.6855,
104,North,11,26,2019,19,25.873,
104,North,11,26,2019,20,25.342,
104,North,11,26,2019,21,24.6855,
104,North,11,26,2019,22,23.9355,
104,North,11,26,2019,23,23.185,
104,North,11,27,2019,0,23.279,
104,North,11,27,2019,1,23.4355,
104,North,11,27,2019,2,23.467,
104,North,11,27,2019,3,23.5295,
104,North,11,27,2019,4,23.091,
104,North,11,27,2019,5,23.0285,
104,North,11,27,2019,6,23.248,
104,North,11,27,2019,7,23.185,
104,North,11,27,2019,8,23.0285,
104,North,11,27,2019,9,23.248,
104,North,11,27,2019,10,23.373,
104,North,11,27,2019,11,23.623,
104,North,11,27,2019,12,24.7795,
104,North,11,27,2019,13,26.185,
104,North,11,27,2019,14,27.4345,
104,North,11,27,2019,15,28.184,
104,North,11,27,2019,16,28.84,
104,North,11,27,2019,17,28.902,
104,North,11,27,2019,18,28.8085,
104,North,11,27,2019,19,28.4965,
104,North,11,27,2019,20,28.215,
104,North,11,27,2019,21,28.2155,
104,North,11,27,2019,22,28.2155,
104,North,11,27,2019,23,28.2155,
104,North,11,28,2019,0,28.028,
104,North,11,28,2019,1,27.8095,
104,North,11,28,2019,2,27.5285,
104,North,11,28,2019,3,27.185,
104,North,11,28,2019,4,26.8725,
104,North,11,28,2019,5,26.81,
104,North,11,28,2019,6,27.1535,
104,North,11,28,2019,7,27.622,
104,North,11,28,2019,8,26.779,
104,North,11,28,2019,9,26.498,
104,North,11,28,2019,10,26.0915,
104,North,11,28,2019,11,26.3105,
104,North,11,28,2019,12,26.9665,
104,North,11,28,2019,13,27.6225,
104,North,11,28,2019,14,28.5585,
104,North,11,28,2019,15,28.4965,
104,North,11,28,2019,16,28.4025,
104,North,11,28,2019,17,28.1845,
104,North,11,28,2019,18,27.903,
104,North,11,28,2019,19,27.747,
104,North,11,28,2019,20,27.778,
104,North,11,28,2019,21,27.4035,
104,North,11,28,2019,22,27.4345,
104,North,11,28,2019,23,27.3725,
104,North,11,29,2019,0,27.185,
104,North,11,29,2019,1,27.1225,
104,North,11,29,2019,2,26.904,
104,North,11,29,2019,3,26.654,
104,North,11,29,2019,4,26.654,
104,North,11,29,2019,5,26.5285,
104,North,11,29,2019,6,26.3415,
104,North,11,29,2019,7,26.2165,
104,North,11,29,2019,8,25.123,
104,North,11,29,2019,9,24.217,
104,North,11,29,2019,10,24.092,
104,North,11,29,2019,11,23.498,
104,North,11,29,2019,12,23.5605,
104,North,11,29,2019,13,23.498,
104,North,11,29,2019,14,23.873,
104,North,11,29,2019,15,24.529,
104,North,11,29,2019,16,24.748,
104,North,11,29,2019,17,24.529,
104,North,11,29,2019,18,24.279,
104,North,11,29,2019,19,23.9355,
104,North,11,29,2019,20,23.5295,
104,North,11,29,2019,21,23.217,
104,North,11,29,2019,22,23.0285,
104,North,11,29,2019,23,22.966,
104,North,11,30,2019,0,22.6225,
104,North,11,30,2019,1,22.4975,
104,North,11,30,2019,2,22.4975,
104,North,11,30,2019,3,22.7475,
104,North,11,30,2019,4,22.5285,
104,North,11,30,2019,5,22.685,
104,North,11,30,2019,6,22.435,
104,North,11,30,2019,7,22.435,
104,North,11,30,2019,8,22.153,
104,North,11,30,2019,9,21.997,
104,North,11,30,2019,10,22.591,
104,North,11,30,2019,11,23.0915,
104,North,11,30,2019,12,25.5915,
104,North,11,30,2019,13,26.7475,
104,North,11,30,2019,14,26.404,
104,North,11,30,2019,15,26.5285,
104,North,11,30,2019,16,26.3415,
104,North,11,30,2019,17,25.9665,
